targetId	gid	giAcc	refseq	symbol	geneid	chr	cytoband	startpos	stoppos	description	control_det_rate	case_det_rate	venn_state
GI_4504426-S	GI_4504426-S	GI_4504426	NM_000191.1	HMGCL	3155	1	1p36.1-p35	24000953	24024535	3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (hydroxymethylglutaricaciduria)	0.941489	0.767045	control
GI_24475878-S	GI_24475878-S	GI_24475878	NM_000147.2	FUCA1	2517	1	1p34	24044160	24067361	"fucosidase, alpha-L- 1, tissue"	1.00000	0.982955	both
GI_20127576-S	GI_20127576-S	GI_20127576	NM_017761.2	PNRC2	55629	1	1p36.11	24158916	24162517	proline-rich nuclear receptor coactivator 2	1.00000	1.00000	both
GI_31342415-S	GI_31342415-S	GI_31342415	NM_178122.2	LOC90529	90529	1	1p36.11	24556075	24600535	chromosome 1 open reading frame 201	0.994681	0.994318	both
GI_42542378-S	GI_42542378-S	GI_42542378	NM_005839.2	SRRM1	10250	1	1p36.11	24842180	24872347	serine/arginine repetitive matrix 1	1.00000	1.00000	both
GI_7330334-S	GI_7330334-S	GI_7330334	NM_013943.1	CLIC4	25932	1	1p36.11	24944434	25043345	chloride intracellular channel 4	0.994681	1.00000	both
GI_7661635-S	GI_7661635-S	GI_7661635	NM_015484.1	P29	25949	1	1p36.11	25421350	25431589	"SYF2 homolog, RNA splicing factor (S. cerevisiae)"	0.973404	0.960227	both
GI_20357549-S	GI_20357549-S	GI_20357549	NM_014313.2	SMP1	23585	1	1p36.11	25537397	25561438	transmembrane protein 50A	1.00000	1.00000	both
GI_22027529-S	GI_22027529-S	GI_22027529	NM_015627.1	ARH	26119	1	1p36-p35	25742752	25767963	low density lipoprotein receptor adaptor protein 1	0.867021	0.903409	case
GI_9966902-S	GI_9966902-S	GI_9966902	NM_020379.1	MAN1C1	57134	1	1p35	25816545	25983527	"mannosidase, alpha, class 1C, member 1"	0.994681	0.988636	both
GI_28827777-S	GI_28827777-S	GI_28827777	NM_020451.1	SEPN1	57190	1	1p36.13	25999253	26017299	"selenoprotein N, 1"	0.994681	1.00000	both
GI_24475811-S	GI_24475811-S	GI_24475811	NM_019557.3	LOC56181	56181	1	1p36.11	26019270	26032015	"family with sequence similarity 54, member B"	1.00000	1.00000	both
GI_44889961-A	GI_44889961-A	GI_44889961	NM_005563.3	STMN1	3925	1	1p36.1-p35	26099193	26105954	stathmin 1/oncoprotein 18	1.00000	1.00000	both
GI_4758877-S	GI_4758877-S	GI_4758877	NM_000437.2	PAFAH2	5051	1	1p36	26159901	26197234	"platelet-activating factor acetylhydrolase 2, 40kDa"	1.00000	1.00000	both
GI_4758317-S	GI_4758317-S	GI_4758317	NM_004455.1	EXTL1	2134	1	1p36.1	26220857	26235518	exostoses (multiple)-like 1	0.989362	0.971591	both
GI_22779869-S	GI_22779869-S	GI_22779869	NM_152835.1	LOC149420	149420	1	1p36.11	26310912	26324627	PDLIM1 interacting kinase 1 like	0.989362	0.977273	both
GI_5453622-S	GI_5453622-S	GI_5453622	NM_006314.1	CNK1	10256	1	1p36.11	26376589	26388961	connector enhancer of kinase suppressor of Ras 1	0.946809	0.914773	both
GI_42476331-S	GI_42476331-S	GI_42476331	NM_031286.2	SH3BGRL3	83442	1	1p35-p34.3	26479030	26480599	SH3 domain binding glutamic acid-rich protein like 3	1.00000	1.00000	both
GI_21703361-A	GI_21703361-A	GI_21703361	NM_145345.1	SOC	91544	1	1p36.11	26481359	26505722	UBX domain containing 5	0.994681	0.982955	both
GI_45580741-S	GI_45580741-S	GI_45580741	NM_024887.2	DHDDS	79947	1	1p36.11	26631388	26670383	dehydrodolichyl diphosphate synthase	1.00000	1.00000	both
GI_5031748-S	GI_5031748-S	GI_5031748	NM_005517.1	HMGN2	3151	1	1p36.1	26671500	26675049	high-mobility group nucleosomal binding domain 2	1.00000	1.00000	both
GI_21264568-A	GI_21264568-A	GI_21264568	NM_018450.4	ARID1A	8289	1	1p35.3	26895111	26981181	AT rich interactive domain 1A (SWI-like)	1.00000	1.00000	both
GI_21361770-S	GI_21361770-S	GI_21361770	NM_017837.2	FLJ20477	55650	1	1p36.11	26987072	26997473	"phosphatidylinositol glycan anchor biosynthesis, class V"	1.00000	1.00000	both
GI_40254894-S	GI_40254894-S	GI_40254894	NM_018066.2	FLJ10349	54707	1	1p36.11	27078459	27089455	"ATP binding domain 1 family, member B"	1.00000	1.00000	both
GI_11545792-S	GI_11545792-S	GI_11545792	NM_022078.1	FLJ12455	63906	1	1p35.3-p35.1	27089566	27099543	G patch domain containing 3	1.00000	1.00000	both
GI_31543300-S	GI_31543300-S	GI_31543300	NM_006600.2	NUDC	10726	1	1p35-p34	27120810	27145473	nuclear distribution gene C homolog (A. nidulans)	1.00000	1.00000	both
GI_27777631-S	GI_27777631-S	GI_27777631	NM_003047.2	SLC9A1	6548	1	1p36.1-p35	27297893	27353989	"solute carrier family 9 (sodium/hydrogen exchanger), member 1 (antiporter, Na+/H+, amiloride sensitive)"	1.00000	1.00000	both
GI_41107699-S	GI_41107699-S	GI_41107699	XM_372773.1	LOC391023	391023	1	1p36.11	27375485	27376354	similar to ribosomal protein L18a	1.00000	1.00000	both
GI_22095348-S	GI_22095348-S	GI_22095348	NM_015023.2	WDTC1	23038	1	1p36.11	27433745	27507321	WD and tetratricopeptide repeats 1	0.994681	1.00000	both
GI_24497523-A	GI_24497523-A	GI_24497523	NM_145319.1	MAP3K6	9064	1	1p36.11	27554256	27565923	mitogen-activated protein kinase kinase kinase 6	1.00000	1.00000	both
GI_24497521-I	GI_24497521-I	GI_24497521	NM_004672.2	MAP3K6	9064	1	1p36.11	27554256	27565923	mitogen-activated protein kinase kinase kinase 6	0.898936	0.954545	case
GI_41107701-S	GI_41107701-S	GI_41107701	XM_372774.1	DJ159A19.3	27245	1	1p36.13	27733757	27802690	"AT hook, DNA binding motif, containing 1"	0.904255	0.909091	both
GI_13259551-A	GI_13259551-A	GI_13259551	NM_002038.2	G1P3	2537	1	1p35	27865158	27871310	"interferon, alpha-inducible protein 6"	1.00000	1.00000	both
GI_22749340-S	GI_22749340-S	GI_22749340	NM_152660.1	MGC34648	199870	1	1p35.3	27925076	27960701	"family with sequence similarity 76, member A"	0.909574	0.818182	control
GI_28933464-S	GI_28933464-S	GI_28933464	NM_177424.1	STX12	23673	1	1p35-p34.1	27968318	28023402	syntaxin 12	1.00000	1.00000	both
GI_20336237-A	GI_20336237-A	GI_20336237	NM_014110.3	PPP1R8	5511	1	1p35	28029879	28050769	"protein phosphatase 1, regulatory (inhibitor) subunit 8"	0.914894	0.880682	control
GI_34147622-S	GI_34147622-S	GI_34147622	NM_002946.3	RPA2	6118	1	1p35	28090635	28113822	"replication protein A2, 32kDa"	0.994681	1.00000	both
GI_24431976-S	GI_24431976-S	GI_24431976	NM_018053.2	FLJ10307	55113	1	1p35.3	28159090	28167190	"XK, Kell blood group complex subunit-related family, member 8"	1.00000	1.00000	both
GI_7657610-S	GI_7657610-S	GI_7657610	NM_014280.1	DNAJC8	22826	1	1p35.3	28399654	28432121	"DnaJ (Hsp40) homolog, subfamily C, member 8"	1.00000	1.00000	both
GI_30260186-A	GI_30260186-A	GI_30260186	NM_016311.3	ATPIF1	93974	1	null	28435197	28437197	ATPase inhibitory factor 1	1.00000	1.00000	both
GI_30260191-I	GI_30260191-I	GI_30260191	NM_178191.1	ATPIF1	93974	1	null	28435197	28437197	ATPase inhibitory factor 1	0.952128	0.920455	both
GI_32454742-S	GI_32454742-S	GI_32454742	NM_031459.3	SESN2	83667	1	1p35.3	28458592	28481588	sestrin 2	0.973404	0.982955	both
GI_42655896-S	GI_42655896-S	GI_42655896	XM_378848.1	LOC85028	85028	1	1p35.3	28777640	28782075	chromosome 1 open reading frame 79	1.00000	1.00000	both
GI_9943840-S	GI_9943840-S	GI_9943840	NM_005644.2	TAF12	6883	1	1p35.3	28802199	28842171	"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa"	1.00000	1.00000	both
GI_7705410-S	GI_7705410-S	GI_7705410	NM_016258.1	HGRG8	51441	1	1p35	28936069	28968873	"YTH domain family, member 2"	1.00000	1.00000	both
GI_34147660-S	GI_34147660-S	GI_34147660	NM_005626.3	SFRS4	6429	1	1p35.3	29346945	29380947	"splicing factor, arginine/serine-rich 4"	1.00000	1.00000	both
GI_7705776-S	GI_7705776-S	GI_7705776	NM_016011.1	CGI-63	51102	1	1p36.1-p35.1	29391971	29430040	mitochondrial trans-2-enoyl-CoA reductase	1.00000	1.00000	both
GI_19743932-A	GI_19743932-A	GI_19743932	NM_133178.1	PTPRU	10076	1	1p35.3-p35.1	29435610	29525898	"protein tyrosine phosphatase, receptor type, U"	0.893617	0.920455	case
GI_5803055-S	GI_5803055-S	GI_5803055	NM_006762.1	LAPTM5	7805	1	1p34	30977902	31003253	lysosomal associated multispanning membrane protein 5	1.00000	1.00000	both
GI_7662137-S	GI_7662137-S	GI_7662137	NM_014654.1	SDC3	9672	1	1pter-p22.3	31118566	31166300	syndecan 3	1.00000	1.00000	both
GI_13491165-S	GI_13491165-S	GI_13491165	NM_014676.1	PUM1	9698	1	1p35.2	31176939	31311150	pumilio homolog 1 (Drosophila)	1.00000	1.00000	both
GI_13375663-S	GI_13375663-S	GI_13375663	NM_024522.1	FLJ12650	79570	1	1p35.2	31425179	31433586	Na+/K+ transporting ATPase interacting 1	0.968085	0.965909	both
GI_4758559-S	GI_4758559-S	GI_4758559	NM_004814.1	HPRP8BP	9410	1	1p35.2	31505106	31542199	WD repeat domain 57 (U5 snRNP specific)	0.968085	0.960227	both
GI_21361575-S	GI_21361575-S	GI_21361575	NM_016505.2	PS1D	51538	1	1p35.2	31542428	31610366	"zinc finger, CCHC domain containing 17"	1.00000	1.00000	both
GI_10938020-S	GI_10938020-S	GI_10938020	NM_004102.2	FABP3	2170	1	1p33-p32	31610686	31618509	"fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor)"	1.00000	0.988636	both
GI_6912581-S	GI_6912581-S	GI_6912581	NM_012392.1	PEF	553115	1	1p34	31868057	31883063	penta-EF-hand domain containing 1	1.00000	1.00000	both
GI_18641351-S	GI_18641351-S	GI_18641351	NM_001856.2	COL16A1	1307	1	1p35-p34	31890434	31942235	"collagen, type XVI, alpha 1"	1.00000	1.00000	both
GI_4502356-S	GI_4502356-S	GI_4502356	NM_001703.1	BAI2	576	1	1p35	31965305	32002222	brain-specific angiogenesis inhibitor 2	1.00000	1.00000	both
GI_18104972-A	GI_18104972-A	GI_18104972	NM_080392.1	PTP4A2	8073	1	1p35	32146379	32176574	"protein tyrosine phosphatase type IVA, member 2"	0.984043	0.994318	both
GI_18104974-I	GI_18104974-I	GI_18104974	NM_003479.2	PTP4A2	8073	1	1p35	32146379	32176574	"protein tyrosine phosphatase type IVA, member 2"	1.00000	1.00000	both
GI_5730026-S	GI_5730026-S	GI_5730026	NM_006559.1	KHDRBS1	10657	1	1p32	32252077	32282058	"KH domain containing, RNA binding, signal transduction associated 1"	1.00000	1.00000	both
GI_8922347-S	GI_8922347-S	GI_8922347	NM_018056.1	FLJ10315	55116	1	1p35.1	32311115	32341051	transmembrane protein 39B	1.00000	1.00000	both
GI_24797083-S	GI_24797083-S	GI_24797083	NM_012316.3	KPNA6	23633	1	1p35.1-p34.3	32346243	32411379	karyopherin alpha 6 (importin alpha 7)	1.00000	1.00000	both
GI_34147365-S	GI_34147365-S	GI_34147365	NM_024296.2	MGC1203	79140	1	1p35.1	32438820	32443574	coiled-coil domain containing 28B	1.00000	1.00000	both
GI_8922508-S	GI_8922508-S	GI_8922508	NM_018134.1	FLJ10547	55721	1	1p36.11-p34.2	32443858	32446874	IQ motif containing C	1.00000	1.00000	both
GI_21361813-S	GI_21361813-S	GI_21361813	NM_019118.2	RP4-622L5	56063	1	1p36.11-p34.2	32452665	32460534	chromosome 1 open reading frame 91	0.957447	0.823864	control
GI_4503512-S	GI_4503512-S	GI_4503512	NM_003757.1	EIF3S2	8668	1	1p34.1	32460557	32469791	"eukaryotic translation initiation factor 3, subunit I"	1.00000	1.00000	both
GI_13128859-S	GI_13128859-S	GI_13128859	NM_004964.2	HDAC1	3065	1	1p34	32530294	32571810	histone deacetylase 1	1.00000	1.00000	both
GI_32401423-S	GI_32401423-S	GI_32401423	NM_023009.4	MLP	65108	1	1p35.1	32572026	32574409	MARCKS-like 1	1.00000	1.00000	both
GI_40255239-S	GI_40255239-S	GI_40255239	NM_018045.4	FLJ10276	55108	1	1p35.1	32603358	32632613	BSD domain containing 1	1.00000	1.00000	both
GI_31341729-S	GI_31341729-S	GI_31341729	NM_178547.2	ARCH	339487	1	1p35.1	32859891	32888771	zinc finger and BTB domain containing 8 opposite strand	1.00000	0.994318	both
GI_5032026-S	GI_5032026-S	GI_5032026	NM_005610.1	RBBP4	5928	1	1p35.1	32889410	32918840	retinoblastoma binding protein 4	0.909574	0.863636	control
GI_38202242-S	GI_38202242-S	GI_38202242	NM_003680.2	YARS	8565	1	1p35.1	33013426	33056219	tyrosyl-tRNA synthetase	1.00000	1.00000	both
GI_12232418-S	GI_12232418-S	GI_12232418	NM_022753.1	FLJ12903	64766	1	1p35.1	33055762	33097062	S100P binding protein	1.00000	0.994318	both
GI_24371259-S	GI_24371259-S	GI_24371259	NM_153756.1	FNDC5	252995	1	1p35.1	33100463	33108933	fibronectin type III domain containing 5	1.00000	1.00000	both
GI_19913445-S	GI_19913445-S	GI_19913445	NM_002143.2	HPCA	3208	1	1p35-p34.2	33124684	33132833	hippocalcin	1.00000	1.00000	both
GI_34147466-S	GI_34147466-S	GI_34147466	NM_033504.2	BCLP	113452	1	1p35-p34	33132782	33139539	transmembrane protein 54	1.00000	0.994318	both
GI_17444700-S	GI_17444700-S	GI_17444700	XM_060535.1	LOC127545	127545	1	1p35.1	33218132	33218830	hCG1641703	0.952128	0.960227	both
GI_26665890-A	GI_26665890-A	GI_26665890	NM_172199.1	AK2	204	1	1p34	33246172	33275078	adenylate kinase 2	0.994681	1.00000	both
GI_26665889-I	GI_26665889-I	GI_26665889	NM_001625.2	AK2	204	1	1p34	33246172	33275078	adenylate kinase 2	1.00000	1.00000	both
GI_31543358-S	GI_31543358-S	GI_31543358	NM_052998.2	ODC-p	113451	1	null	33319300	33358581	arginine decarboxylase	1.00000	0.994318	both
GI_38570114-S	GI_38570114-S	GI_38570114	NM_152493.2	FLJ25476	149076	1	1p35.1	33494760	33538906	FLJ25476 protein	1.00000	1.00000	both
GI_37595529-A	GI_37595529-A	GI_37595529	NM_004427.2	PHC2	1912	1	1p34.3	33561813	33613780	polyhomeotic homolog 2 (Drosophila)	1.00000	1.00000	both
GI_38045884-S	GI_38045884-S	GI_38045884	NM_052896.2	CSMD2	114784	1	1p35.1-p34.3	33752195	34404029	CUB and Sushi multiple domains 2	1.00000	1.00000	both
GI_31377613-S	GI_31377613-S	GI_31377613	NM_138428.2	LOC113444	113444	1	1p34.3	35091710	35097933	chromosome 1 open reading frame 212	0.962766	1.00000	both
GI_31377684-S	GI_31377684-S	GI_31377684	NM_024772.2	FLJ23151	79830	1	1p34.3	35317576	35354046	"zinc finger, MYM-type 1"	0.936170	0.892045	control
GI_4826997-S	GI_4826997-S	GI_4826997	NM_005066.1	SFPQ	6421	1	1p34.3	35421787	35431321	splicing factor proline/glutamine-rich (polypyrimidine tract binding protein associated)	0.994681	0.988636	both
GI_44890067-S	GI_44890067-S	GI_44890067	NM_005095.2	ZNF262	9202	1	1p32-p34	35507154	35660131	"zinc finger, MYM-type 4"	1.00000	0.994318	both
GI_33359220-I	GI_33359220-I	GI_33359220	NM_024874.3	PKD1-like	79932	1	1p34.2	35671677	35795590	KIAA0319-like	1.00000	1.00000	both
GI_24307948-S	GI_24307948-S	GI_24307948	NM_014284.1	NCDN	23154	1	1p34.3	35795979	35804966	neurochondrin	1.00000	1.00000	both
GI_22538463-S	GI_22538463-S	GI_22538463	NM_002794.3	PSMB2	5690	1	1p34.2	35841325	35879729	"proteasome (prosome, macropain) subunit, beta type, 2"	1.00000	1.00000	both
GI_22748804-S	GI_22748804-S	GI_22748804	NM_152374.1	FLJ38984	127703	1	1p34.3	35952063	35957376	chromosome 1 open reading frame 216	1.00000	1.00000	both
GI_29171732-S	GI_29171732-S	GI_29171732	NM_012199.2	EIF2C1	26523	1	1p35-p34	36121396	36162485	"eukaryotic translation initiation factor 2C, 1"	1.00000	1.00000	both
GI_8923416-S	GI_8923416-S	GI_8923416	NM_017825.1	ADPRHL2	54936	1	1p34.3	36327072	36332119	ADP-ribosylhydrolase like 2	1.00000	1.00000	both
GI_34222308-S	GI_34222308-S	GI_34222308	NM_014408.3	TRAPPC3	27095	1	1p34.3	36374759	36387653	trafficking protein particle complex 3	1.00000	1.00000	both
GI_21361780-S	GI_21361780-S	GI_21361780	NM_018067.2	FLJ10350	55700	1	1p34.3	36394389	36419027	MAP7 domain containing 1	1.00000	1.00000	both
GI_8922566-S	GI_8922566-S	GI_8922566	NM_018166.1	FLJ10647	55194	1	1p34.3	36560218	36562341	chromosome 1 open reading frame 78	1.00000	1.00000	both
GI_31543197-S	GI_31543197-S	GI_31543197	NM_032017.1	MGC4796	83931	1	1p34.3	36577811	36624071	serine/threonine kinase 40	1.00000	1.00000	both
GI_14249631-S	GI_14249631-S	GI_14249631	NM_032881.1	LSM10	84967	1	1p34.3	36631617	36636079	"LSM10, U7 small nuclear RNA associated"	0.989362	0.965909	both
GI_16554610-S	GI_16554610-S	GI_16554610	NM_031280.2	MRPS15	64960	1	1p35-p34.1	36693959	36702555	mitochondrial ribosomal protein S15	1.00000	1.00000	both
GI_27437044-A	GI_27437044-A	GI_27437044	NM_172313.1	CSF3R	1441	1	1p35-p34.3	36704230	36721095	colony stimulating factor 3 receptor (granulocyte)	0.973404	0.926136	both
GI_40255019-S	GI_40255019-S	GI_40255019	NM_022756.3	FLJ11730	64769	1	1p35.3-p33	37730762	37752950	chromosome 1 open reading frame 149	1.00000	1.00000	both
GI_37595559-S	GI_37595559-S	GI_37595559	NM_003462.3	DNALI1	7802	1	1p35.1	37795106	37805044	"dynein, axonemal, light intermediate chain 1"	1.00000	1.00000	both
GI_7019418-S	GI_7019418-S	GI_7019418	NM_013285.1	HUMAUANTIG	29889	1	1p34.3	37805003	37834082	guanine nucleotide binding protein-like 2 (nucleolar)	1.00000	1.00000	both
GI_22749032-S	GI_22749032-S	GI_22749032	NM_152496.1	FLJ31434	149175	1	1p34.3	38032360	38039806	"mannosidase, endo-alpha-like"	1.00000	1.00000	both
GI_31088867-S	GI_31088867-S	GI_31088867	NM_024640.2	FLJ23476	79693	1	1p34.3	38041200	38046451	yrdC domain containing (E. coli)	0.994681	0.982955	both
GI_38348207-S	GI_38348207-S	GI_38348207	NM_198446.1	FLJ45459	127687	1	1p34.3	38046555	38047712	chromosome 1 open reading frame 122	1.00000	1.00000	both
GI_5174588-S	GI_5174588-S	GI_5174588	NM_005955.1	MTF1	4520	1	1p33	38052437	38097819	metal-regulatory transcription factor 1	0.952128	0.977273	both
GI_5803166-S	GI_5803166-S	GI_5803166	NM_006802.1	SF3A3	10946	1	1p34.3	38195233	38228347	"splicing factor 3a, subunit 3, 60kDa"	1.00000	1.00000	both
GI_7705808-S	GI_7705808-S	GI_7705808	NM_016037.1	CGI-94	51118	1	1p34.3	38251000	38262080	"UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast)"	1.00000	1.00000	both
GI_31542866-S	GI_31542866-S	GI_31542866	NM_022157.2	RRAGC	64121	1	1p34	39077591	39097926	Ras-related GTP binding C	1.00000	1.00000	both
GI_13375790-S	GI_13375790-S	GI_13375790	NM_024595.1	FLJ12666	79647	1	1p34.3	39229503	39243565	chromosome 1 open reading frame 108	1.00000	1.00000	both
GI_4758789-S	GI_4758789-S	GI_4758789	NM_004552.1	NDUFS5	4725	1	1p34.2-p33	39264592	39272873	"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)"	1.00000	1.00000	both
GI_33188444-A	GI_33188444-A	GI_33188444	NM_012090.3	MACF1	23499	1	1p32-p31	39319704	39725375	microtubule-actin crosslinking factor 1	1.00000	1.00000	both
GI_19923414-S	GI_19923414-S	GI_19923414	NM_014571.2	HEYL	26508	1	1p34.3	39862412	39877904	hairy/enhancer-of-split related with YRPW motif-like	0.957447	0.897727	control
GI_19913444-S	GI_19913444-S	GI_19913444	NM_016257.2	HPCAL4	51440	1	1p34.2	39917231	39929675	hippocalcin like 4	1.00000	1.00000	both
GI_45439315-I	GI_45439315-I	GI_45439315	NM_203456.1	PPIE	10450	1	1p32	39977116	40002172	peptidylprolyl isomerase E (cyclophilin E)	1.00000	1.00000	both
GI_32306540-S	GI_32306540-S	GI_32306540	NM_017646.3	TRIT1	54802	1	1p35.3-p34.1	40079314	40121763	tRNA isopentenyltransferase 1	0.941489	0.869318	control
GI_10938021-S	GI_10938021-S	GI_10938021	NM_006367.2	CAP1	10487	1	1p34.2	40279014	40310906	"CAP, adenylate cyclase-associated protein 1 (yeast)"	1.00000	1.00000	both
GI_4506030-S	GI_4506030-S	GI_4506030	NM_000310.1	PPT1	5538	1	1p32	40310968	40335554	"palmitoyl-protein thioesterase 1 (ceroid-lipofuscinosis, neuronal 1, infantile)"	1.00000	1.00000	both
GI_6912631-S	GI_6912631-S	GI_6912631	NM_012421.1	RLF	6018	1	1p32	40399647	40479177	rearranged L-myc fusion	0.973404	0.960227	both
GI_18379365-S	GI_18379365-S	GI_18379365	NM_005857.2	ZMPSTE24	10269	1	1p34	40496365	40532437	"zinc metallopeptidase (STE24 homolog, S. cerevisiae)"	1.00000	1.00000	both
GI_31083125-S	GI_31083125-S	GI_31083125	NM_001852.3	COL9A2	1298	1	1p33-p32	40538749	40555525	"collagen, type IX, alpha 2"	0.968085	0.886364	control
GI_23943871-S	GI_23943871-S	GI_23943871	NM_022733.1	LOC64744	64744	1	1p35.3-p34.1	40612314	40661580	stromal membrane-associated protein 1-like	1.00000	1.00000	both
GI_12232456-S	GI_12232456-S	GI_12232456	NM_022774.1	FLJ21144	64789	1	1p34.2	40747019	40754814	chromosome 1 open reading frame 176	1.00000	1.00000	both
GI_7662015-S	GI_7662015-S	GI_7662015	NM_014747.1	RIMS3	9783	1	1pter-p22.2	40858938	40903914	regulating synaptic membrane exocytosis 3	1.00000	1.00000	both
GI_11496977-S	GI_11496977-S	GI_11496977	NM_014223.2	NFYC	4802	1	1p32	40929952	41009859	"nuclear transcription factor Y, gamma"	1.00000	1.00000	both
GI_38455425-S	GI_38455425-S	GI_38455425	NM_133467.2	CITED4	163732	1	1p34.2	41099314	41100604	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4"	1.00000	1.00000	both
GI_6912641-S	GI_6912641-S	GI_6912641	NM_012236.1	SCMH1	22955	1	1p34	41265460	41480374	sex comb on midleg homolog 1 (Drosophila)	0.952128	0.948864	both
GI_7662455-S	GI_7662455-S	GI_7662455	NM_014947.1	KIAA1041	22887	1	1pter-q31.3	42414796	42573489	forkhead box J3	1.00000	1.00000	both
GI_33386698-S	GI_33386698-S	GI_33386698	NM_182792.1	TMSL1	7115	1	1p34.2	42738125	42738671	thymosin-like 1	0.994681	1.00000	both
GI_45439322-S	GI_45439322-S	GI_45439322	NM_006347.3	PPIH	10465	1	1p34.1	42896634	42915015	peptidylprolyl isomerase H (cyclophilin H)	0.989362	0.943182	both
GI_34098945-S	GI_34098945-S	GI_34098945	NM_004559.2	NSEP1	4904	1	1p34	42920710	42940607	Y box binding protein 1	1.00000	1.00000	both
GI_21361917-S	GI_21361917-S	GI_21361917	NM_022356.2	LEPRE1	64175	1	1p34.1	42984632	43005269	leucine proline-enriched proteoglycan (leprecan) 1	0.909574	0.840909	control
GI_13129101-S	GI_13129101-S	GI_13129101	NM_024097.1	MGC955	79078	1	1p34.2	43005526	43013997	chromosome 1 open reading frame 50	1.00000	1.00000	both
GI_40786403-S	GI_40786403-S	GI_40786403	NM_199342.1	LOC374969	374969	1	1p34.2	43045319	43055509	coiled-coil domain containing 23	1.00000	1.00000	both
GI_19923535-S	GI_19923535-S	GI_19923535	NM_018538.2	ERMAP	114625	1	1p34.2	43055362	43083246	erythroblast membrane-associated protein (Scianna blood group)	0.909574	0.829545	control
GI_24475961-S	GI_24475961-S	GI_24475961	NM_015911.2	LOC51058	51058	1	1p34.2	43084866	43090734	zinc finger protein 691	0.962766	0.948864	both
GI_5803110-S	GI_5803110-S	GI_5803110	NM_006824.1	EBNA1BP2	10969	1	1p35-p33	43402441	43410517	EBNA1 binding protein 2	1.00000	1.00000	both
